ts_ns,dt_ns,cpu_khz,cpu_min_khz,cpu_max_khz,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC
14949039436522,99985597,1728000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48843,48343,47843,47812,48843
14949139444422,100007900,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47437,48781,48343,47937,47750,48625
14949239450435,100006013,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48531,48343,47843,47750,48531
14949339444992,99994557,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47437,48875,48343,47812,47718,48875
14949439448221,100003229,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48781,48375,47843,47687,48593
14949539437401,99989180,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48531,48343,47781,47812,48531
14949639439350,100001949,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48437,48250,47781,47687,48437
14949739444306,100004956,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48593,48375,47812,47750,48593
14949839443407,99999101,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48531,48312,47781,47812,48531
14949939455532,100012125,499200,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48500,48343,47781,47656,48718
14950039461513,100005981,806400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48718,48281,47937,47718,48718
14950139427365,99965852,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47406,48562,48218,47906,47750,48562
14950239439777,100012412,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48625,48312,47843,47750,48656
14950339437790,99998013,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48656,48281,47937,47781,48656
14950439434107,99996317,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48500,48281,47875,47812,48500
14950539441399,100007292,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48718,48406,47750,47718,48718
14950639443892,100002493,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48750,48406,47750,47781,48750
14950739437392,99993500,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48656,48281,47781,47750,48781
14950839438093,100000701,1728000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48812,48312,47968,47687,48812
14950939443434,100005341,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48781,48250,47906,47781,48781
14951039445158,100001724,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48500,48312,47843,47750,48531
14951139446307,100001149,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47718,48781,48250,47812,47781,48781
14951239442336,99996029,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48687,48281,47781,47781,48687
14951339445788,100003452,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48625,48437,47781,47781,48500
14951439444793,99999005,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48875,48437,47812,47718,48875
14951539451702,100006909,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48750,48343,47906,47750,48750
14951639449906,99998204,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48531,48437,48000,47750,48531
14951739446191,99996285,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48437,48312,47906,47781,48437
14951839444971,99998780,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48781,48250,47812,47656,48562
14951939456232,100011261,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48531,48250,47875,47750,48531
14952039436420,99980188,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47437,48562,48312,47781,47750,48562
14952139447713,100011293,652800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48875,48250,47812,47718,48531
14952239442685,99994972,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48468,48343,47812,47781,48468
14952339438906,99996221,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48562,48343,47781,47687,48656
14952439440406,100001500,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48625,48406,47906,47781,48625
14952539423506,99983100,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48562,48343,47875,47843,48562
14952639443375,100019869,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48500,48281,47875,47781,48562
14952739441420,99998045,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47406,48562,48375,47875,47718,48562
14952839440392,99998972,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47437,48562,48218,47843,47843,48562
14952939437861,99997469,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48593,48312,47812,47781,48718
14953039442722,100004861,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48687,48343,47812,47750,48687
14953139445086,100002364,499200,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48625,48437,47718,47718,48625
14953239438906,99993820,576000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48781,48437,47812,47812,48781
14953339456599,100017693,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48656,48375,47937,47718,48656
14953439446260,99989661,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48625,48343,47875,47718,48625
14953539454224,100007964,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48781,48343,47843,47781,48781
14953639443501,99989277,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47375,48781,48312,47781,47718,48781
14953739441897,99998396,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48750,48343,47812,47718,48500
14953839444454,100002557,576000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48968,48437,47781,47812,48968
14953939450786,100006332,652800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48843,48406,47843,47781,48843
14954039441214,99990428,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48593,48375,47812,47750,48593
14954139436699,99995485,576000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48500,48375,47937,47687,48500
14954239446776,100010077,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48843,48406,47906,47781,48625
14954339450100,100003324,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48562,48375,47843,47718,48562
14954439444240,99994140,576000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47375,48625,48312,47781,47750,48625
14954539438925,99994685,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47687,48437,48281,47812,47843,48437
14954639443881,100004956,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48562,48250,47781,47781,48562
14954739449286,100005405,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48531,48437,47781,47750,48531
14954839440290,99991004,1728000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48750,48468,47781,47781,48750
14954939442207,100001917,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48687,48406,47906,47781,48687
14955039446747,100004540,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48656,48312,47968,47656,48687
14955139440856,99994109,652800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48687,48343,47875,47875,48687
14955239422612,99981756,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48656,48312,47906,47781,48656
14955339450929,100028317,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48593,48312,47812,47843,48812
14955439446605,99995676,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47437,48687,48156,47843,47812,48687
14955539442857,99996252,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48562,48250,47781,47750,48562
14955639438214,99995357,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47687,48750,48468,47875,47781,48750
14955739446754,100008540,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48781,48375,47781,47750,48781
14955839452799,100006045,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48718,48406,48000,47812,48718
14955939552958,100100159,576000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48906,48375,47906,47781,48906
14956039449752,99896794,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48781,48281,47906,47781,48781
14956139433588,99983836,576000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48750,48281,47812,47812,48593
14956239447536,100013948,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48531,48250,47875,47812,48531
14956339437644,99990108,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48843,48281,47812,47906,48843
14956439439369,100001725,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47812,48781,48312,47750,47750,48500
14956539443013,100003644,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48562,48468,47781,47750,48562
14956639440674,99997661,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48968,48406,47781,47718,48968
14956739441054,100000380,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48593,48312,47937,47750,48593
14956839628319,100187265,1728000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47687,48593,48343,47906,47781,48593
14956939458935,99830616,729600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48562,48343,47843,47781,48593
14957039449875,99990940,576000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48718,48250,47781,47781,48718
14957139454000,100004125,576000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47718,48593,48281,47875,47843,48593
14957239449036,99995036,115200,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48531,48406,47843,47843,48625
14957339449289,100000253,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48562,48500,47843,47812,48562
14957439442949,99993660,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48562,48281,47750,47781,48562
14957539442113,99999164,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48687,48375,48000,47781,48687
14957639438749,99996636,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48656,48343,48000,47718,48656
14957739449114,100010365,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48593,48406,47906,47750,48781
14957839446486,99997372,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48750,48250,47843,47750,48750
14957939444659,99998173,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47781,48625,48281,47875,47843,48625
14958039439759,99995100,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48562,48500,47875,47843,48875
14958139446507,100006748,652800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48781,48500,47812,47750,48781
14958239443880,99997373,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48687,48406,47781,47781,48687
14958339439268,99995388,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48437,48375,47937,47812,48437
14958439439520,100000252,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48812,48343,47906,47718,48812
14958539437756,99998236,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47437,48625,48375,47812,47656,48625
14958639425144,99987388,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48531,48312,47812,47781,48531
14958739456981,100031837,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48812,48281,47812,47687,48812
14958839437521,99980540,1728000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48781,48281,47812,47875,48656
14958939447950,100010429,576000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47718,48437,48218,47781,47843,48437
14959039435914,99987964,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47687,48593,48500,47812,47781,48593
14959139441094,100005180,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48625,48437,47812,47875,48625
14959239441827,100000733,576000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48593,48375,47937,47781,48593
14959339444799,100002972,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47437,48500,48375,48000,47718,48500
14959439442875,99998076,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48625,48312,47906,47656,48625
14959539445239,100002364,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48593,48250,47875,47781,48593
14959639437716,99992477,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48562,48218,47781,47843,48687
14959739440304,100002588,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48625,48312,47781,47812,48625
14959839444556,100004252,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48656,48406,47781,47812,48656
14959939440264,99995708,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48562,48437,47812,47843,48687
14960039437189,99996925,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48625,48406,47781,47750,48625
14960139441921,100004732,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48625,48406,47968,47812,48625
14960239435485,99993564,576000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48750,48250,47812,47750,48750
14960339442169,100006684,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48718,48375,47937,47781,48718
14960439440790,99998621,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47343,48656,48312,47875,47937,48906
14960539439026,99998236,192000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48781,48343,47812,47750,48781
14960639442286,100003260,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47750,48718,48500,47781,47781,48718
14960739449739,100007453,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48468,48343,47781,47812,48468
14960839455815,100006076,1728000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47687,48875,48468,47750,47718,48875
14960939443395,99987580,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48781,48312,47968,47812,48781
14961039423903,99980508,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48718,48343,47843,47781,48531
14961139445019,100021116,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48843,48250,47875,47750,48843
14961239447352,100002333,1728000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48781,48312,47906,47781,48781
14961339444276,99996924,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48500,48343,47843,47718,48500
14961439438672,99994396,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47687,48531,48437,47906,47812,48531
14961539440524,100001852,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48843,48406,47875,47812,48625
14961639446601,100006077,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48593,48437,47812,47781,48593
14961739451525,100004924,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48406,48406,47968,47718,48406
14961839439585,99988060,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48656,48312,47906,47687,48656
14961939894312,100454727,1728000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47687,48656,48343,47968,47750,48656
14962039453305,99558993,499200,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48656,48343,47812,47843,48687
14962139453462,100000157,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47781,48625,48312,47843,47906,48625
14962239445426,99991964,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48625,48250,47875,47718,48625
14962339451758,100006332,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48687,48500,47812,47843,48687
14962439458378,100006620,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48750,48437,47812,47718,48750
14962539447590,99989212,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47437,48625,48406,47937,47781,48625
14962639440418,99992828,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48718,48406,47968,47687,48718
14962739439102,99998684,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47437,48656,48343,48000,47687,48656
14962839446491,100007389,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48593,48375,47937,47781,48531
14962939439639,99993148,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47750,48781,48312,47781,47812,48781
14963039444819,100005180,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48718,48281,47812,47875,48718
14963139443119,99998300,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48562,48281,47875,47843,48562
14963239440907,99997788,960000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47687,48843,48468,47781,47750,48843
14963339439655,99998748,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48781,48437,47781,47750,48593
14963439427843,99988188,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48718,48312,47937,47781,48562
14963539443456,100015613,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48531,48437,47968,47656,48531
14963639623360,100179904,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47468,48781,48406,47906,47718,48781
14963739555643,99932283,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47687,48531,48406,47937,47718,48531
14963839458964,99903321,1728000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48562,48343,47812,47843,48562
14963939438864,99979900,1728000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47687,48968,48281,47781,47812,48656
14964039445996,100007132,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47781,48593,48437,47906,47812,48593
14964139445384,99999388,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48531,48406,47843,47781,48531
14964239436260,99990876,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47750,48625,48343,47781,47812,48625
14964339441665,100005405,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48593,48312,47937,47812,48593
14964439443709,100002044,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48593,48343,47875,47812,48593
14964539439673,99995964,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48625,48343,47906,47843,48625
14964639439957,100000284,422400,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48625,48281,47843,47875,48625
14964739437553,99997596,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47687,48656,48531,47875,47812,48687
14964839444621,100007068,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47718,48718,48406,47875,47781,48718
14964939440233,99995612,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48750,48406,47781,47781,48750
14965039432965,99992732,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48687,48312,48000,47750,48843
14965139438721,100005756,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48687,48312,47906,47781,48687
14965239525151,100086430,1728000,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48687,48375,48000,47781,48562
14965339439513,99914362,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47437,48906,48312,47968,47718,48906
14965439425941,99986428,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48781,48343,47812,47812,48781
14965539442833,100016892,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47687,48656,48250,47875,47843,48593
14965639437901,99995068,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47687,48843,48343,47812,47843,48843
14965739439178,100001277,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48781,48406,47843,47781,48781
14965839442054,100002876,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48718,48406,47781,47750,48593
14965939441250,99999196,729600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47625,48562,48437,47875,47843,48562
14966039437854,99996604,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47562,48875,48343,47937,47843,48875
14966139442810,100004956,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47531,48625,48312,47875,47843,48625
14966239450934,100008124,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47500,48468,48281,47875,47781,48468
14966339451666,100000732,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47656,48937,48250,47812,47812,48656
14966439442030,99990364,345600,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47437,48593,48250,47843,47781,48593
14966539442186,100000156,268800,115200,1728000,306000000,306000000,1020000000,nvhost_podgov,47593,48500,48406,47843,47781,48500
